sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality_x,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,club,name,age_y,nationality_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
184895,https://sofifa.com/player/184895/geoffrey-mujangi-bia/150002,G. Mujangi Bia,Geoffrey Mujangi Bia,24,1989-08-12,180,79,Belgium,Standard de Liège,Belgian Jupiler Pro League,1.0,72,75,2700000,30000,"LM, RM",Right,1,4,4,Medium/Low,Stocky,No,,,RM,63.0,,2011-07-01,2018.0,,,84.0,75.0,71.0,74.0,26.0,57.0,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",72,73,46,71,76,74,69,73,70,73,85,83,77,69,77,81,82,48,68,78,32,26,68,71,70,,25,21,25,14,6,15,12,15,FC Sion,Geoffrey Mujangi Bia,26,Belgium,Right Winger,RW,,Standard Liège,Belgium,1200000.0,in,summer,Super League,2015,False,
189715,https://sofifa.com/player/189715/marko-vejinovic/150002,M. Vejinović,Marko Vejinović,24,1990-02-03,186,69,Netherlands,Vitesse,Holland Eredivisie,1.0,72,75,2700000,25000,"CM, CDM",Right,1,4,3,Medium/Medium,Lean,No,,,CDM,7.0,,2013-07-01,2017.0,,,60.0,65.0,74.0,71.0,65.0,60.0,,,,,,,Long Passer (AI),62,59,67,78,64,68,78,72,77,76,55,64,76,69,67,71,59,69,60,73,48,69,68,74,60,,64,65,61,6,14,8,13,15,Feyenoord Rotterdam,Marko Vejinović,25,Netherlands,Defensive Midfield,DM,,Vitesse,Netherlands,3500000.0,in,summer,Eredivisie,2015,False,
190868,https://sofifa.com/player/190868/kevin-theophile-catherine/150002,K. Théophile-Catherine,Kévin Théophile-Catherine,24,1989-10-28,180,77,France,AS Saint-Étienne,French Ligue 1,1.0,72,75,2300000,25000,"RB, CB",Right,1,3,2,High/Medium,Normal,No,,,RCB,2.0,Cardiff City,,2015.0,,,74.0,42.0,66.0,67.0,72.0,74.0,,,,,,,,62,38,71,73,25,66,59,28,68,69,71,76,63,71,70,52,70,74,74,47,77,72,36,66,44,,69,74,73,8,5,5,8,10,AS Saint-Étienne,Kévin Théophile-Catherine,25,Martinique,Centre-Back,CB,,Cardiff,England,2000000.0,in,summer,Ligue 1,2015,False,
200922,https://sofifa.com/player/200922/sven-schipplock/150002,S. Schipplock,Sven Schipplock,25,1988-11-08,186,84,Germany,TSG 1899 Hoffenheim,German 1. Bundesliga,1.0,72,75,3000000,20000,ST,Right,1,3,2,High/Medium,Normal,No,,,SUB,9.0,,2011-07-01,2016.0,,,70.0,70.0,59.0,68.0,33.0,78.0,,,,,,,,63,74,74,68,69,68,52,46,39,69,68,71,65,72,57,74,71,78,78,60,82,41,73,57,58,,26,23,24,7,6,8,6,5,Hamburger SV,Sven Schipplock,26,Germany,Centre-Forward,CF,,TSG Hoffenheim,Germany,2500000.0,in,summer,Ger Bundesliga,2015,False,
163186,https://sofifa.com/player/163186/guillaume-gillet/150002,G. Gillet,Guillaume Gillet,30,1984-03-09,186,81,Belgium,Sporting Club de Bastia,French Ligue 1,1.0,72,72,2100000,20000,"CM, RB",Right,1,3,3,High/Medium,Normal,No,,,LDM,27.0,RSC Anderlecht,,2015.0,SUB,13.0,73.0,71.0,71.0,69.0,69.0,76.0,,,,,,,Injury Free,72,71,76,73,68,69,64,64,69,71,71,74,67,74,60,72,78,83,76,71,68,67,76,72,68,,66,69,76,8,13,14,11,9,FC Nantes,Guillaume Gillet,31,Belgium,Defensive Midfield,DM,,RSC Anderlecht,Belgium,2000000.0,in,winter,Ligue 1,2015,False,
178029,https://sofifa.com/player/178029/ozer-hurmaci/150002,O. Hurmacı,Özer Hurmacı,27,1986-11-20,174,70,Turkey,Trabzonspor,Turkish Süper Lig,1.0,72,72,2900000,35000,"CAM, LM",Right,1,3,4,Medium/Medium,Normal,No,,,RES,10.0,Kasimpaşa SK,,2015.0,,,76.0,63.0,71.0,75.0,27.0,64.0,,,,,,,Injury Prone,69,58,73,74,44,74,60,66,72,75,76,76,82,68,81,71,72,69,59,67,68,23,72,71,68,,21,23,22,10,12,14,15,5,Trabzonspor,Özer Hurmacı,28,Turkey,Attacking Midfield,AM,,Kasimpasa,Turkey,1500000.0,in,summer,Super Lig,2015,False,
192984,https://sofifa.com/player/192984/koen-casteels/150002,K. Casteels,Koen Casteels,22,1992-06-25,197,86,Belgium,TSG 1899 Hoffenheim,German 1. Bundesliga,1.0,71,81,1200000,20000,GK,Left,1,3,1,Medium/Medium,Normal,No,,,RES,30.0,,2011-08-01,2017.0,,,,,,,,,76.0,67.0,71.0,69.0,45.0,69.0,,25,25,25,32,25,25,25,25,32,23,44,46,50,72,43,35,57,44,70,25,32,25,25,25,27,,25,25,25,76,67,71,69,69,VfL Wolfsburg,Koen Casteels,23,Belgium,Goalkeeper,GK,8000000.0,Werder Bremen,Germany,8000000.0,in,summer,Ger Bundesliga,2015,True,end of loan
201223,https://sofifa.com/player/201223/afriyie-acquah/150002,A. Acquah,Afriyie Acquah,22,1992-01-05,179,70,Ghana,Parma,Italian Serie A,1.0,71,79,1300000,20000,"CM, CDM",Right,1,4,2,Medium/High,Lean,No,,,RCM,30.0,TSG 1899 Hoffenheim,,2015.0,,,79.0,57.0,70.0,70.0,63.0,73.0,,,,,,,,65,48,64,76,49,64,56,53,74,75,79,79,81,70,73,71,70,83,65,64,83,62,64,71,59,,55,67,71,10,4,9,5,6,Torino FC,Afriyie Acquah,23,Ghana,Central Midfield,CM,,TSG Hoffenheim,Germany,3100000.0,in,summer,Serie A,2015,False,
198868,https://sofifa.com/player/198868/nicolas-isimat-mirin/150002,N. Isimat-Mirin,Nicolas Isimat-Mirin,22,1991-11-15,189,80,France,PSV,Holland Eredivisie,1.0,71,78,1100000,30000,CB,Right,1,3,2,Medium/Medium,Normal,No,,,SUB,2.0,AS Monaco,,2015.0,,,69.0,33.0,51.0,49.0,70.0,78.0,,,,,,,,46,25,63,66,25,35,29,33,63,64,64,73,61,68,54,51,72,67,82,35,81,68,25,33,48,,72,73,68,13,5,15,8,14,PSV Eindhoven,Nicolas Isimat-Mirin,23,France,Centre-Back,CB,,Monaco,France,2400000.0,in,summer,Eredivisie,2015,False,
143809,https://sofifa.com/player/143809/muhammet-demir/150002,M. Demir,Muhammet Demir,22,1992-01-10,175,69,Turkey,Gaziantepspor,Turkish Süper Lig,1.0,71,77,1500000,20000,ST,Right,1,3,3,High/Low,Normal,No,,,ST,10.0,,2011-02-01,2015.0,,,75.0,73.0,64.0,67.0,29.0,66.0,,,,,,,,67,75,72,65,66,70,50,48,51,61,76,75,71,66,64,72,67,75,64,70,58,31,77,74,70,,25,20,25,13,9,11,15,5,Trabzonspor,Muhammet Demir,24,Turkey,Centre-Forward,CF,,Gaziantepspor,Turkey,2750000.0,in,winter,Super Lig,2015,False,
201884,https://sofifa.com/player/201884/robbie-brady/150002,R. Brady,Robbie Brady,22,1992-01-14,175,69,Republic of Ireland,Hull City,English Premier League,1.0,71,77,1300000,20000,"LM, LWB",Left,1,4,3,Medium/Medium,Normal,Yes,,,SUB,11.0,,2013-01-09,2016.0,,,79.0,62.0,68.0,75.0,50.0,60.0,,,,,,,Technical Dribbler (AI),71,62,52,67,52,75,73,73,59,73,78,79,78,72,82,66,75,76,54,61,50,51,65,70,64,,49,52,41,11,7,12,6,6,Norwich City,Robbie Brady,23,Ireland,Left Midfield,LM,,Hull City,England,9900000.0,in,summer,Premier League,2015,False,
205330,https://sofifa.com/player/205330/jeff-louis/150002,J. Louis,Jeff Louis,21,1992-08-08,171,76,Haiti,Standard de Liège,Belgian Jupiler Pro League,1.0,71,77,1500000,30000,CAM,Right,1,3,3,Medium/Medium,Stocky,No,,#Speedster,CAM,25.0,,2014-08-11,2019.0,,,91.0,67.0,69.0,73.0,57.0,68.0,,,,,,,,62,63,52,73,62,70,62,65,65,71,92,90,87,70,93,79,60,81,66,69,59,54,58,74,60,,59,60,52,8,10,8,7,6,SM Caen,Jeff Louis,22,Haiti,Attacking Midfield,AM,,Standard Liège,Belgium,2000000.0,in,summer,Ligue 1,2015,False,
183288,https://sofifa.com/player/183288/yohan-benalouane/150002,Y. Benalouane,Yohan Benalouane,27,1987-03-28,185,85,Tunisia,Atalanta,Italian Serie A,1.0,71,76,1500000,25000,"RB, CB",Right,1,3,2,Medium/High,Lean,No,,,LCB,29.0,,2014-07-07,2019.0,,,67.0,39.0,62.0,55.0,75.0,79.0,,,,,,,,62,24,67,66,48,48,51,52,64,61,68,67,62,67,63,69,79,68,84,39,78,76,46,57,38,,76,77,76,13,12,8,13,14,Leicester City,Yohan Benalouane,28,Tunisia,Centre-Back,CB,,Atalanta BC,Italy,7000000.0,in,summer,Premier League,2015,False,
200094,https://sofifa.com/player/200094/magomed-ozdoev/150002,M. Ozdoev,Magomed Ozdoev,21,1992-11-05,181,77,Russia,Rubin Kazan,Russian Premier League,1.0,71,76,1100000,25000,"CDM, CAM",Right,1,2,2,Medium/Medium,Normal,No,,,LDM,27.0,Lokomotiv Moscow,,2015.0,SUB,7.0,69.0,58.0,68.0,71.0,70.0,67.0,,,,,,,,61,50,59,76,44,69,48,55,68,73,72,67,79,74,66,69,75,66,73,66,50,72,63,68,59,,73,71,67,10,7,15,15,14,Lokomotiv Moscow,Magomed Ozdoev,22,Russia,Central Midfield,CM,2000000.0,Rubin Kazan,Russia,2000000.0,in,summer,Premier Liga,2015,True,end of loan
200094,https://sofifa.com/player/200094/magomed-ozdoev/150002,M. Ozdoev,Magomed Ozdoev,21,1992-11-05,181,77,Russia,Rubin Kazan,Russian Premier League,1.0,71,76,1100000,25000,"CDM, CAM",Right,1,2,2,Medium/Medium,Normal,No,,,LDM,27.0,Lokomotiv Moscow,,2015.0,SUB,7.0,69.0,58.0,68.0,71.0,70.0,67.0,,,,,,,,61,50,59,76,44,69,48,55,68,73,72,67,79,74,66,69,75,66,73,66,50,72,63,68,59,,73,71,67,10,7,15,15,14,Rubin Kazan,Magomed Ozdoev,22,Russia,Central Midfield,CM,2000000.0,Loko Moscow,Russia,2000000.0,in,summer,Premier Liga,2015,False,
209997,https://sofifa.com/player/209997/kevin-wimmer/150002,K. Wimmer,Kevin Wimmer,21,1992-11-15,187,85,Austria,1. FC Köln,German 1. Bundesliga,1.0,71,76,1100000,20000,"CB, LB",Left,1,3,2,Medium/Medium,Stocky,No,,,LCB,28.0,,2012-07-01,2019.0,,,72.0,26.0,58.0,62.0,71.0,73.0,,,,,,,,51,20,73,70,26,62,23,27,65,64,67,76,59,66,61,39,67,65,78,24,73,66,29,53,34,,70,75,68,12,9,14,11,10,Tottenham Hotspur,Kevin Wimmer,22,Austria,Centre-Back,CB,,1.FC Köln,Germany,6000000.0,in,summer,Premier League,2015,False,
188145,https://sofifa.com/player/188145/abdelhamid-el-kaoutari/150002,A. El Kaoutari,Abdelhamid El Kaoutari,24,1990-03-17,180,81,Morocco,Montpellier HSC,French Ligue 1,1.0,71,75,1500000,20000,"CB, LB",Left,1,2,2,Medium/Medium,Normal,No,,,SUB,21.0,,2007-01-01,2016.0,,,67.0,35.0,56.0,56.0,71.0,73.0,,,,,,,,64,25,65,63,23,50,22,22,58,66,68,66,50,67,59,58,73,64,74,37,84,71,47,51,31,,70,71,75,8,10,9,7,8,US Palermo,Abdelhamid El Kaoutari,25,Morocco,Centre-Back,CB,,Montpellier,France,2000000.0,in,summer,Serie A,2015,False,
192205,https://sofifa.com/player/192205/rene-krhin/150002,R. Krhin,Rene Krhin,24,1990-05-21,189,78,Slovenia,Inter,Italian Serie A,1.0,71,74,1400000,30000,"CDM, CM",Right,1,3,3,Medium/Medium,Normal,No,,,SUB,44.0,,2014-07-02,2016.0,,,57.0,60.0,71.0,67.0,66.0,71.0,,,,,,,,67,53,63,75,59,67,59,53,73,73,59,55,61,69,50,69,75,76,69,66,71,69,63,73,57,,61,71,67,9,9,9,14,4,Granada CF,Rene Krhin,25,Slovenia,Defensive Midfield,DM,,Inter,Italy,1300000.0,in,summer,Laliga,2015,False,
201016,https://sofifa.com/player/201016/oliver-sorg/150002,O. Sorg,Oliver Sorg,24,1990-05-29,175,75,Germany,SC Freiburg,German 1. Bundesliga,1.0,71,74,1500000,20000,"RB, LB",Right,1,4,2,Low/Medium,Normal,No,,,RB,25.0,,2012-01-21,2015.0,,,76.0,50.0,61.0,70.0,72.0,67.0,,,,,,,"Long Throw-in, Long Shot Taker (AI)",66,32,55,68,37,67,58,49,58,68,77,76,82,73,86,81,63,71,65,63,70,74,45,51,48,,73,75,76,10,9,6,7,12,Hannover 96,Oliver Sorg,25,Germany,Right-Back,RB,,SC Freiburg,Germany,3500000.0,in,summer,Ger Bundesliga,2015,False,
186130,https://sofifa.com/player/186130/james-chester/150002,J. Chester,James Chester,25,1989-01-23,181,79,Wales,Hull City,English Premier League,1.0,71,73,1500000,20000,CB,Right,1,2,2,Medium/Medium,Normal,Yes,,,SUB,5.0,,2011-01-07,2016.0,RCB,4.0,73.0,33.0,57.0,61.0,71.0,72.0,,,,,,,Leadership,53,32,69,67,26,57,46,43,60,62,69,77,72,66,71,35,83,65,74,30,71,67,43,48,51,,70,73,73,10,11,11,13,12,West Bromwich Albion,James Chester,26,Wales,Centre-Back,CB,,Hull City,England,11300000.0,in,summer,Premier League,2015,False,
205855,https://sofifa.com/player/205855/marko-livaja/150002,M. Livaja,Marko Livaja,20,1993-08-26,182,81,Croatia,Rubin Kazan,Russian Premier League,1.0,70,82,1500000,25000,ST,Right,1,5,3,Medium/Low,Normal,No,,,SUB,10.0,,2014-07-01,2019.0,,,69.0,68.0,51.0,68.0,28.0,68.0,,,,,,,,45,74,73,58,64,65,55,45,38,73,74,65,67,64,64,74,78,69,76,47,45,24,76,55,69,,25,21,25,14,8,11,14,11,Empoli FC,Marko Livaja,22,Croatia,Centre-Forward,CF,8000000.0,Rubin Kazan,Russia,8000000.0,in,summer,Serie A,2015,True,loan with fee
206113,https://sofifa.com/player/206113/serge-gnabry/150002,S. Gnabry,Serge Gnabry,18,1995-07-14,173,73,Germany,Arsenal,English Premier League,1.0,70,82,1200000,20000,RM,Right,1,3,3,Medium/Medium,Normal,Yes,,,RES,27.0,,2012-07-31,2018.0,,,85.0,59.0,64.0,74.0,42.0,63.0,,,,,,,"Flair, Technical Dribbler (AI)",67,57,46,69,44,75,53,37,61,73,85,85,79,59,80,64,64,62,66,58,57,36,64,65,65,,42,45,44,13,9,9,8,6,Arsenal FC,Serge Gnabry,20,Germany,Right Winger,RW,55000000.0,West Brom,England,55000000.0,in,winter,Premier League,2015,True,end of loan
206113,https://sofifa.com/player/206113/serge-gnabry/150002,S. Gnabry,Serge Gnabry,18,1995-07-14,173,73,Germany,Arsenal,English Premier League,1.0,70,82,1200000,20000,RM,Right,1,3,3,Medium/Medium,Normal,Yes,,,RES,27.0,,2012-07-31,2018.0,,,85.0,59.0,64.0,74.0,42.0,63.0,,,,,,,"Flair, Technical Dribbler (AI)",67,57,46,69,44,75,53,37,61,73,85,85,79,59,80,64,64,62,66,58,57,36,64,65,65,,42,45,44,13,9,9,8,6,West Bromwich Albion,Serge Gnabry,20,Germany,Right Winger,RW,55000000.0,Arsenal,England,55000000.0,in,summer,Premier League,2015,True,free loan
208268,https://sofifa.com/player/208268/bryan-cristante/150002,B. Cristante,Bryan Cristante,19,1995-03-03,186,78,Italy,SL Benfica,Portuguese Liga ZON SAGRES,1.0,70,81,1200000,25000,CM,Right,1,3,2,Medium/Medium,Normal,No,,,SUB,24.0,,2014-09-01,2019.0,,,62.0,55.0,71.0,70.0,63.0,71.0,,,,,,,Long Shot Taker (AI),61,40,59,77,49,71,63,63,73,77,59,64,62,59,54,71,58,68,76,74,65,67,59,72,57,,54,68,68,2,4,2,2,4,US Palermo,Bryan Cristante,20,Italy,Defensive Midfield,DM,20000000.0,Benfica,Portugal,20000000.0,in,winter,Serie A,2015,True,free loan
210413,https://sofifa.com/player/210413/alessio-romagnoli/150002,A. Romagnoli,Alessio Romagnoli,19,1995-01-12,188,78,Italy,Sampdoria,Italian Serie A,1.0,70,81,1000000,15000,"CB, LB",Left,1,3,2,Medium/Medium,Lean,No,,,SUB,5.0,Roma,,2015.0,,,66.0,40.0,47.0,54.0,71.0,73.0,,,,,,,,39,29,69,58,29,49,35,27,54,59,66,66,56,70,55,59,72,73,72,50,74,73,31,39,37,,72,70,70,8,13,11,7,8,AC Milan,Alessio Romagnoli,20,Italy,Centre-Back,CB,18000000.0,AS Roma,Italy,25000000.0,in,summer,Serie A,2015,False,
210413,https://sofifa.com/player/210413/alessio-romagnoli/150002,A. Romagnoli,Alessio Romagnoli,19,1995-01-12,188,78,Italy,Sampdoria,Italian Serie A,1.0,70,81,1000000,15000,"CB, LB",Left,1,3,2,Medium/Medium,Lean,No,,,SUB,5.0,Roma,,2015.0,,,66.0,40.0,47.0,54.0,71.0,73.0,,,,,,,,39,29,69,58,29,49,35,27,54,59,66,66,56,70,55,59,72,73,72,50,74,73,31,39,37,,72,70,70,8,13,11,7,8,AS Roma,Alessio Romagnoli,20,Italy,Centre-Back,CB,18000000.0,Sampdoria,Italy,18000000.0,in,summer,Serie A,2015,True,end of loan
208892,https://sofifa.com/player/208892/sam-byram/150002,S. Byram,Sam Byram,20,1993-09-16,183,72,England,Leeds United,English League Championship,2.0,70,80,1100000,15000,"RB, RWB",Right,1,3,2,High/High,Lean,No,,,SUB,2.0,,2012-07-01,2016.0,,,78.0,60.0,65.0,70.0,69.0,68.0,,,,,,,Dives Into Tackles (AI),67,60,71,68,42,69,54,32,64,72,79,77,73,72,68,68,74,71,68,59,65,67,62,68,49,,68,69,70,9,8,14,15,12,West Ham United,Sam Byram,22,England,Left-Back,LB,1000000.0,Leeds,England,4800000.0,in,winter,Premier League,2015,False,
193983,https://sofifa.com/player/193983/andy-delort/150002,A. Delort,Andy Delort,22,1991-10-09,182,82,France,Wigan Athletic,English League Championship,2.0,70,78,1500000,20000,ST,Right,1,3,3,High/Medium,Stocky,No,,,RS,49.0,,2014-09-01,2019.0,,,75.0,71.0,56.0,72.0,28.0,77.0,,,,,,,"Diver, Speed Dribbler (AI)",61,75,60,58,72,74,36,54,48,72,78,73,79,57,58,69,53,86,79,64,67,22,74,58,63,,25,25,23,9,13,9,7,10,SM Caen,Andy Delort,23,Algeria,Centre-Forward,CF,7000000.0,Wigan,England,2000000.0,in,summer,Ligue 1,2015,False,
200536,https://sofifa.com/player/200536/nico-schulz/150002,N. Schulz,Nico Schulz,21,1993-04-01,180,78,Germany,Hertha BSC,German 1. Bundesliga,1.0,70,78,1300000,20000,"LM, LB",Left,1,2,2,High/Medium,Lean,No,,,LB,26.0,,2010-07-01,2016.0,,,87.0,49.0,64.0,70.0,66.0,73.0,,,,,,,Speed Dribbler (AI),65,43,57,70,48,70,45,41,64,68,88,87,76,65,72,66,58,77,73,40,72,64,63,64,48,,65,68,71,12,8,14,6,13,Borussia Mönchengladbach,Nico Schulz,22,Germany,Left-Back,LB,,Hertha BSC,Germany,4000000.0,in,summer,Ger Bundesliga,2015,False,
208135,https://sofifa.com/player/208135/abdoulaye-doucoure/150002,A. Doucouré,Abdoulaye Doucouré,21,1993-01-01,182,69,France,Stade Rennais FC,French Ligue 1,1.0,70,78,1300000,20000,"CM, CAM",Right,1,3,2,High/Medium,Lean,No,,,RCM,8.0,,2011-07-25,2017.0,,,69.0,68.0,64.0,69.0,64.0,72.0,,,,,,,,48,71,65,74,62,71,28,30,67,73,69,69,56,62,64,70,71,74,72,69,69,67,57,78,44,,58,68,62,14,11,11,14,13,Granada CF,Abdoulaye Doucouré,23,Mali,Central Midfield,CM,12000000.0,Watford,England,12000000.0,in,winter,Laliga,2015,True,free loan
208135,https://sofifa.com/player/208135/abdoulaye-doucoure/150002,A. Doucouré,Abdoulaye Doucouré,21,1993-01-01,182,69,France,Stade Rennais FC,French Ligue 1,1.0,70,78,1300000,20000,"CM, CAM",Right,1,3,2,High/Medium,Lean,No,,,RCM,8.0,,2011-07-25,2017.0,,,69.0,68.0,64.0,69.0,64.0,72.0,,,,,,,,48,71,65,74,62,71,28,30,67,73,69,69,56,62,64,70,71,74,72,69,69,67,57,78,44,,58,68,62,14,11,11,14,13,Watford FC,Abdoulaye Doucouré,23,Mali,Central Midfield,CM,12000000.0,Stade Rennais,France,10600000.0,in,winter,Premier League,2015,False,
193686,https://sofifa.com/player/193686/vasco-regini/150002,V. Regini,Vasco Regini,23,1990-09-09,185,77,Italy,Sampdoria,Italian Serie A,1.0,70,77,1300000,20000,"LB, CB",Left,1,2,2,Medium/Medium,Normal,No,,,SUB,19.0,,2009-05-09,2017.0,,,71.0,38.0,54.0,59.0,72.0,73.0,,,,,,,,63,31,64,60,24,54,43,32,57,62,70,71,69,73,60,67,72,73,75,26,67,76,45,39,42,,67,76,73,7,7,10,13,9,SSC Napoli,Vasco Regini,25,Italy,Left-Back,LB,,Sampdoria,Italy,1500000.0,in,winter,Serie A,2015,True,loan with fee
197926,https://sofifa.com/player/197926/lorenzo-crisetig/150002,L. Crisetig,Lorenzo Crisetig,21,1993-01-20,183,80,Italy,Cagliari,Italian Serie A,1.0,70,77,1100000,20000,"CDM, CM",Left,1,3,3,Medium/Medium,Lean,No,,,RCM,4.0,Inter,,2016.0,,,63.0,49.0,71.0,69.0,62.0,73.0,,,,,,,Playmaker (AI),61,32,67,79,57,65,60,59,73,77,59,66,64,64,68,66,72,78,78,67,55,69,51,72,59,,49,69,59,3,3,3,3,3,Bologna FC 1909,Lorenzo Crisetig,22,Italy,Defensive Midfield,DM,,Inter,Italy,1800000.0,in,summer,Serie A,2015,True,loan with fee
202088,https://sofifa.com/player/202088/felix-klaus/150002,F. Klaus,Felix Klaus,21,1992-09-13,180,79,Germany,SC Freiburg,German 1. Bundesliga,1.0,70,75,1300000,20000,"RM, LM",Right,1,3,3,Medium/Medium,Normal,No,,,LM,36.0,,2013-07-01,2017.0,,,85.0,66.0,65.0,73.0,32.0,65.0,,,,,,,Speed Dribbler (AI),66,65,44,70,60,74,59,52,57,70,87,84,79,70,78,76,66,67,66,61,59,33,71,65,61,,29,32,28,6,5,12,5,7,Hannover 96,Felix Klaus,22,Germany,Right Winger,RW,,SC Freiburg,Germany,3000000.0,in,summer,Ger Bundesliga,2015,False,
205850,https://sofifa.com/player/205850/leonardo-pavoletti/150002,L. Pavoletti,Leonardo Pavoletti,25,1988-11-26,186,78,Italy,Sassuolo,Italian Serie A,1.0,70,75,1900000,20000,ST,Right,1,3,2,High/Medium,Normal,No,,,SUB,14.0,,2010-07-01,2015.0,,,67.0,68.0,46.0,65.0,28.0,69.0,,,,,,,Power Header,32,74,74,59,67,63,53,27,35,67,68,67,68,69,59,68,82,71,80,55,35,23,74,47,65,,25,20,25,14,5,11,13,8,Genoa CFC,Leonardo Pavoletti,26,Italy,Centre-Forward,CF,1000000.0,Sassuolo,Italy,3000000.0,in,summer,Serie A,2015,False,
205850,https://sofifa.com/player/205850/leonardo-pavoletti/150002,L. Pavoletti,Leonardo Pavoletti,25,1988-11-26,186,78,Italy,Sassuolo,Italian Serie A,1.0,70,75,1900000,20000,ST,Right,1,3,2,High/Medium,Normal,No,,,SUB,14.0,,2010-07-01,2015.0,,,67.0,68.0,46.0,65.0,28.0,69.0,,,,,,,Power Header,32,74,74,59,67,63,53,27,35,67,68,67,68,69,59,68,82,71,80,55,35,23,74,47,65,,25,20,25,14,5,11,13,8,US Sassuolo,Leonardo Pavoletti,26,Italy,Centre-Forward,CF,1000000.0,Genoa,Italy,1000000.0,in,summer,Serie A,2015,True,end of loan
216451,https://sofifa.com/player/216451/jean-michael-seri/150002,J. Seri,Jean Michaël Seri,22,1991-07-19,168,67,Ivory Coast,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,1.0,70,74,1300000,20000,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RCM,88.0,,2013-08-31,2016.0,,,77.0,56.0,65.0,74.0,61.0,64.0,,,,,,,Long Shot Taker (AI),48,44,59,74,41,73,51,43,72,72,76,78,75,69,91,77,77,78,54,68,70,59,61,69,40,,58,64,62,13,12,8,9,11,OGC Nice,Jean Michaël Seri,23,Cote d'Ivoire,Defensive Midfield,DM,1500000.0,Paços Ferreira,Portugal,1000000.0,in,summer,Ligue 1,2015,False,
183068,https://sofifa.com/player/183068/claudio-beauvue/150002,C. Beauvue,Claudio Beauvue,26,1988-04-16,174,66,France,En Avant de Guingamp,French Ligue 1,1.0,70,72,1800000,25000,"RM, LM",Right,1,3,3,High/Low,Lean,No,,#Speedster,RM,12.0,,2013-07-01,2017.0,,,92.0,66.0,65.0,73.0,37.0,63.0,,,,,,,"Flair, Speed Dribbler (AI)",68,69,58,69,74,73,60,58,52,69,91,92,83,66,80,62,73,69,62,60,53,22,68,67,67,,39,44,20,15,14,7,14,12,Celta de Vigo,Claudio Beauvue,27,Guadeloupe,Centre-Forward,CF,,Olympique Lyon,France,5000000.0,in,winter,Laliga,2015,False,
183068,https://sofifa.com/player/183068/claudio-beauvue/150002,C. Beauvue,Claudio Beauvue,26,1988-04-16,174,66,France,En Avant de Guingamp,French Ligue 1,1.0,70,72,1800000,25000,"RM, LM",Right,1,3,3,High/Low,Lean,No,,#Speedster,RM,12.0,,2013-07-01,2017.0,,,92.0,66.0,65.0,73.0,37.0,63.0,,,,,,,"Flair, Speed Dribbler (AI)",68,69,58,69,74,73,60,58,52,69,91,92,83,66,80,62,73,69,62,60,53,22,68,67,67,,39,44,20,15,14,7,14,12,Olympique Lyon,Claudio Beauvue,27,Guadeloupe,Centre-Forward,CF,,Guingamp,France,6000000.0,in,summer,Ligue 1,2015,False,
199058,https://sofifa.com/player/199058/sergey-tkachev/150002,S. Tkachev,Sergey Tkachev,25,1989-05-19,184,79,Russia,Lokomotiv Moscow,Russian Premier League,1.0,70,72,1900000,30000,CAM,Left,1,3,2,Medium/Medium,Normal,No,,,SUB,77.0,,2013-06-19,2015.0,,,72.0,68.0,70.0,71.0,32.0,55.0,,,,,,,"Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",72,60,53,71,70,71,57,63,68,72,73,72,70,70,61,77,58,61,61,77,32,24,59,72,69,,28,36,27,6,7,5,8,15,Kuban Krasnodar (-2018),Sergey Tkachev,26,Russia,Attacking Midfield,AM,,Loko Moscow,Russia,1500000.0,in,summer,Premier Liga,2015,False,
